date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:38:52	21783/21783	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:38:51%20GMT	https://www.jeffersonswheel.org/2016/demystifying-the-blockchain-hype	www.jeffersonswheel.org/2016/demystifying-the-blockchain-hype.html	(from https://www.jeffersonswheel.org/2016/10)
19:38:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2016/08)
19:38:54	22869/22869	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:38:53%20GMT	https://www.jeffersonswheel.org/2016/secure-stable-matching-at-scale	www.jeffersonswheel.org/2016/secure-stable-matching-at-scale.html	(from https://www.jeffersonswheel.org/2016/08)
19:38:55	21481/21481	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:38:54%20GMT	https://www.jeffersonswheel.org/2016/ftc-visit	www.jeffersonswheel.org/2016/ftc-visit.html	(from https://www.jeffersonswheel.org/2016/08)
19:38:56	21608/21608	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:38:55%20GMT	https://www.jeffersonswheel.org/2016/private-multi%e2%80%91party-machine-learning	www.jeffersonswheel.org/2016/private-multi%e2%80%91party-machine-learning.html	(from https://www.jeffersonswheel.org/2016/08)
19:38:57	22063/22063	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:38:56%20GMT	https://www.jeffersonswheel.org/2016/insecure-by-default-authentication-services-in-popular-web-frameworks	www.jeffersonswheel.org/2016/insecure-by-default-authentication-services-in-popular-web-frameworks.html	(from https://www.jeffersonswheel.org/2016/08)
19:38:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2016/07)
19:38:59	20971/20971	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:38:58%20GMT	https://www.jeffersonswheel.org/2016/open-source-echo	www.jeffersonswheel.org/2016/open-source-echo.html	(from https://www.jeffersonswheel.org/2016/07)
19:38:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2016/06)
19:39:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:39:01%20GMT	http://www.jeffersonswheel.org/images/shanghaihaibo.jpg	www.jeffersonswheel.org/images/shanghaihaibo.ea.delayed	(from https://www.jeffersonswheel.org/2016/06)
19:39:01	22590/22590	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:00%20GMT	https://www.jeffersonswheel.org/2016/shanghaitech-symposium	www.jeffersonswheel.org/2016/shanghaitech-symposium.html	(from https://www.jeffersonswheel.org/2016/06)
19:39:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:39:03%20GMT	http://www.jeffersonswheel.org/images/shanghaihaobai.jpg	www.jeffersonswheel.org/images/shanghaihaobai.jpg	(from https://www.jeffersonswheel.org/2016/06)
19:39:03	240473/240473	---M--	200	added ('OK')	image/jpeg	etag:%223ab59-536c45371a540%22	https://www.jeffersonswheel.org/images/shanghaihaibo.jpg	www.jeffersonswheel.org/images/shanghaihaibo.jpg	(from https://www.jeffersonswheel.org/2016/06)
19:39:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:39:06%20GMT	http://www.jeffersonswheel.org/images/aarhussong.jpg	www.jeffersonswheel.org/images/aarhussong.jpg	(from https://www.jeffersonswheel.org/2016/06)
19:39:10	22796/22796	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:05%20GMT	https://www.jeffersonswheel.org/2016/aarhus-workshop-on-theory-and-practice-of-secure-multiparty-computation	www.jeffersonswheel.org/2016/aarhus-workshop-on-theory-and-practice-of-secure-multiparty-computation.html	(from https://www.jeffersonswheel.org/2016/06)
19:39:11	6160520/6160520	---M--	200	added ('OK')	image/jpeg	etag:%225e0088-536c49b53bec0%22	https://www.jeffersonswheel.org/images/shanghaihaobai.jpg	www.jeffersonswheel.org/images/shanghaihaobai.jpg	(from https://www.jeffersonswheel.org/2016/06)
19:39:11	539701/539701	---M--	200	added ('OK')	image/jpeg	etag:%2283c35-536c3f802a9c0%22	https://www.jeffersonswheel.org/images/aarhussong.jpg	www.jeffersonswheel.org/images/aarhussong.jpg	(from https://www.jeffersonswheel.org/2016/06)
19:39:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2016/05)
19:39:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:39:13%20GMT	http://www.jeffersonswheel.org/images/anant.jpg	www.jeffersonswheel.org/images/anant.jpg	(from https://www.jeffersonswheel.org/2016/05)
19:39:13	22350/22350	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:12%20GMT	https://www.jeffersonswheel.org/2016/srg-at-oakland-2016	www.jeffersonswheel.org/2016/srg-at-oakland-2016.html	(from https://www.jeffersonswheel.org/2016/05)
19:39:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:39:15%20GMT	http://www.jeffersonswheel.org/images/jack.jpg	www.jeffersonswheel.org/images/jack.jpg	(from https://www.jeffersonswheel.org/2016/05)
19:39:15	7455416/7455416	---M--	200	added ('OK')	image/jpeg	etag:%2271c2b8-536c4d7689ac0%22	https://www.jeffersonswheel.org/images/anant.jpg	www.jeffersonswheel.org/images/anant.jpg	(from https://www.jeffersonswheel.org/2016/05)
19:39:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:39:17%20GMT	http://www.jeffersonswheel.org/images/sam.jpg	www.jeffersonswheel.org/images/sam.jpg	(from https://www.jeffersonswheel.org/2016/05)
19:39:22	21933/21933	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:21%20GMT	https://www.jeffersonswheel.org/2016/summer-school-at-notre-dame	www.jeffersonswheel.org/2016/summer-school-at-notre-dame.html	(from https://www.jeffersonswheel.org/2016/05)
19:39:22	6596327/6596327	---M--	200	added ('OK')	image/jpeg	etag:%2264a6e7-536c4d6d00440%22	https://www.jeffersonswheel.org/images/sam.jpg	www.jeffersonswheel.org/images/sam.jpg	(from https://www.jeffersonswheel.org/2016/05)
19:39:22	6053907/6053907	---M--	200	added ('OK')	image/jpeg	etag:%225c6013-536c4d646b000%22	https://www.jeffersonswheel.org/images/jack.jpg	www.jeffersonswheel.org/images/jack.jpg	(from https://www.jeffersonswheel.org/2016/05)
19:39:23	21991/21991	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:23%20GMT	https://www.jeffersonswheel.org/2016/srg-graduates-lunch	www.jeffersonswheel.org/2016/srg-graduates-lunch.html	(from https://www.jeffersonswheel.org/2016/05)
19:39:23	1005288/1005288	---M--	200	added ('OK')	image/jpeg	etag:%22f56e8-5369751175b00%22	https://www.jeffersonswheel.org/images/srg2016/IMG_7485.jpg	www.jeffersonswheel.org/images/srg2016/IMG_7485.jpg	(from https://www.jeffersonswheel.org/2016/05)
19:39:25	671911/671911	---M--	200	added ('OK')	image/jpeg	etag:%22a40a7-53697510818c0%22	https://www.jeffersonswheel.org/images/srg2016/IMG_7481.jpg	www.jeffersonswheel.org/images/srg2016/IMG_7481.jpg	(from https://www.jeffersonswheel.org/2016/05)
19:39:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2016/04)
19:39:27	22958/22958	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:26%20GMT	https://www.jeffersonswheel.org/2016/tracking-congressional-phones	www.jeffersonswheel.org/2016/tracking-congressional-phones.html	(from https://www.jeffersonswheel.org/2016/04)
19:39:28	22805/22805	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:27%20GMT	https://www.jeffersonswheel.org/2016/an-exercise-in-password-security-went-terribly-wrong-security-experts-say	www.jeffersonswheel.org/2016/an-exercise-in-password-security-went-terribly-wrong-security-experts-say.html	(from https://www.jeffersonswheel.org/2016/04)
19:39:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2016/03)
19:39:30	22507/22507	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:29%20GMT	https://www.jeffersonswheel.org/2016/spectra-articles-privacy-preserving-regression-and-ombuds	www.jeffersonswheel.org/2016/spectra-articles-privacy-preserving-regression-and-ombuds.html	(from https://www.jeffersonswheel.org/2016/03)
19:39:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2016/02)
19:39:32	22742/22742	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:31%20GMT	https://www.jeffersonswheel.org/2016/apple-and-the-fbi	www.jeffersonswheel.org/2016/apple-and-the-fbi.html	(from https://www.jeffersonswheel.org/2016/02)
19:39:33	21172/21172	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:32%20GMT	https://www.jeffersonswheel.org/2016/weilins-summer-of-code	www.jeffersonswheel.org/2016/weilins-summer-of-code.html	(from https://www.jeffersonswheel.org/2016/02)
19:39:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2015/12)
19:39:35	23364/23364	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:34%20GMT	https://www.jeffersonswheel.org/2015/latest-from-karsten-nohl-pos-security	www.jeffersonswheel.org/2015/latest-from-karsten-nohl-pos-security.html	(from https://www.jeffersonswheel.org/2015/12)
19:39:36	22945/22945	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:35%20GMT	https://www.jeffersonswheel.org/2015/dormant-malicious-code-discovered-on-thousands-of-websites	www.jeffersonswheel.org/2015/dormant-malicious-code-discovered-on-thousands-of-websites.html	(from https://www.jeffersonswheel.org/2015/12)
19:39:37	22838/22838	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:36%20GMT	https://www.jeffersonswheel.org/2015/evading-machine-learning-classifiers	www.jeffersonswheel.org/2015/evading-machine-learning-classifiers.html	(from https://www.jeffersonswheel.org/2015/12)
19:39:38	22629/22629	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:37%20GMT	https://www.jeffersonswheel.org/2015/computer-science-grad-stands-watch-for-users-of-googles-popular-browser	www.jeffersonswheel.org/2015/computer-science-grad-stands-watch-for-users-of-googles-popular-browser.html	(from https://www.jeffersonswheel.org/2015/12)
19:39:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2015/11)
19:39:40	22454/22454	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:39%20GMT	https://www.jeffersonswheel.org/2015/trick-or-treat-bitcoin-for-non-believers-cryptocurrencies-for-cypherpunks	www.jeffersonswheel.org/2015/trick-or-treat-bitcoin-for-non-believers-cryptocurrencies-for-cypherpunks.html	(from https://www.jeffersonswheel.org/2015/11)
19:39:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2015/08)
19:39:42	22424/22424	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:41%20GMT	https://www.jeffersonswheel.org/2015/karsten-nohl-interview	www.jeffersonswheel.org/2015/karsten-nohl-interview.html	(from https://www.jeffersonswheel.org/2015/08)
19:39:43	20972/20972	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:42%20GMT	https://www.jeffersonswheel.org/2015/usenix-phd-forum-talk-how-to-live-in-paradise	www.jeffersonswheel.org/2015/usenix-phd-forum-talk-how-to-live-in-paradise.html	(from https://www.jeffersonswheel.org/2015/08)
19:39:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2015/06)
19:39:45	22370/22370	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:44%20GMT	https://www.jeffersonswheel.org/2015/crossing	www.jeffersonswheel.org/2015/crossing.html	(from https://www.jeffersonswheel.org/2015/06)
19:39:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss	(from https://www.jeffersonswheel.org/2015/05)
19:39:47	22889/22889	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:46%20GMT	https://www.jeffersonswheel.org/2015/srg-at-oakland-2015	www.jeffersonswheel.org/2015/srg-at-oakland-2015.html	(from https://www.jeffersonswheel.org/2015/05)
19:39:48	20589/20589	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:47%20GMT	https://www.jeffersonswheel.org/2015/graduates-lunch	www.jeffersonswheel.org/2015/graduates-lunch.html	(from https://www.jeffersonswheel.org/2015/05)
19:39:50	317800/317800	---M--	200	added ('OK')	image/jpeg	etag:%224d968-5179650a3d240%22	https://www.jeffersonswheel.org/images/srg2015/edited/srglunch.jpg	www.jeffersonswheel.org/images/srg2015/edited/srglunch.jpg	(from https://www.jeffersonswheel.org/2015/05)
19:39:50	485899/485899	---M--	200	added ('OK')	image/png	etag:%2276a0b-5179650a3d240%22	https://www.jeffersonswheel.org/images/srg2015/edited/srglunch-small.png	www.jeffersonswheel.org/images/srg2015/edited/srglunch-small.png	(from https://www.jeffersonswheel.org/2015/05)
19:39:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Oct%202018%2003:12:33%20GMT	https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.116.delayed	(from https://www.jeffersonswheel.org/2015/04)
19:39:52	20787/20787	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:51%20GMT	https://www.jeffersonswheel.org/2015/congratulations-samee-zahur-2	www.jeffersonswheel.org/2015/congratulations-samee-zahur-2.html	(from https://www.jeffersonswheel.org/2015/04)
19:39:53	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.119.delayed	(from https://www.jeffersonswheel.org/2015/03)
19:39:53	21062/21062	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:52%20GMT	https://www.jeffersonswheel.org/2015/congratulations-dr-zhou	www.jeffersonswheel.org/2015/congratulations-dr-zhou.html	(from https://www.jeffersonswheel.org/2015/04)
19:39:53	22372/22372	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:53%20GMT	https://www.jeffersonswheel.org/2015/understanding-and-monitoring-embedded-web-scripts	www.jeffersonswheel.org/2015/understanding-and-monitoring-embedded-web-scripts.html	(from https://www.jeffersonswheel.org/2015/03)
19:39:55	22068/22068	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:54%20GMT	https://www.jeffersonswheel.org/2015/who-does-the-autopsy	www.jeffersonswheel.org/2015/who-does-the-autopsy.html	(from https://www.jeffersonswheel.org/2015/03)
19:39:56	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.11d.delayed	(from https://www.jeffersonswheel.org/2015/02)
19:39:56	21413/21413	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:55%20GMT	https://www.jeffersonswheel.org/2015/idash-competition-winner	www.jeffersonswheel.org/2015/idash-competition-winner.html	(from https://www.jeffersonswheel.org/2015/03)
19:39:57	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.11f.delayed	(from https://www.jeffersonswheel.org/2015/01)
19:39:57	22454/22454	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:56%20GMT	https://www.jeffersonswheel.org/2015/giving-web-developers-tools-to-protect-their-sites-and-users	www.jeffersonswheel.org/2015/giving-web-developers-tools-to-protect-their-sites-and-users.html	(from https://www.jeffersonswheel.org/2015/02)
19:39:58	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.121.delayed	(from https://www.jeffersonswheel.org/2014/11)
19:39:58	21553/21553	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:57%20GMT	https://www.jeffersonswheel.org/2015/gogos-fake-ssl-certificates	www.jeffersonswheel.org/2015/gogos-fake-ssl-certificates.html	(from https://www.jeffersonswheel.org/2015/01)
19:39:59	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.123.delayed	(from https://www.jeffersonswheel.org/2014/10)
19:39:59	22505/22505	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:58%20GMT	https://www.jeffersonswheel.org/2014/updates-from-karstens-badusb	www.jeffersonswheel.org/2014/updates-from-karstens-badusb.html	(from https://www.jeffersonswheel.org/2014/11)
19:39:59	21622/21622	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:39:59%20GMT	https://www.jeffersonswheel.org/2014/hacker-school-talk-what-every-hacker-should-know-about-theory-of-computation	www.jeffersonswheel.org/2014/hacker-school-talk-what-every-hacker-should-know-about-theory-of-computation.html	(from https://www.jeffersonswheel.org/2014/10)
19:40:02	29041/29041	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:00%20GMT	https://www.jeffersonswheel.org/2014/twitter-single-sign-on	www.jeffersonswheel.org/2014/twitter-single-sign-on.html	(from https://www.jeffersonswheel.org/2014/10)
19:40:03	170957/170957	---M--	200	added ('OK')	image/png	etag:%2229bcd-504ca935ffe80%22	https://www.jeffersonswheel.org/images/twittersso.png	www.jeffersonswheel.org/images/twittersso.png	(from https://www.jeffersonswheel.org/2014/10)
19:40:03	128833/128833	---M--	200	added ('OK')	image/png	etag:%221f741-504ca935ffe80%22	https://www.jeffersonswheel.org/images/twitterprotocol.png	www.jeffersonswheel.org/images/twitterprotocol.png	(from https://www.jeffersonswheel.org/2014/10)
19:40:04	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.129.delayed	(from https://www.jeffersonswheel.org/2014/09)
19:40:04	103722/103722	---M--	200	added ('OK')	image/png	etag:%221952a-504caa255f340%22	https://www.jeffersonswheel.org/images/twitterprotocol-small.png	www.jeffersonswheel.org/images/twitterprotocol-small.png	(from https://www.jeffersonswheel.org/2014/10)
19:40:04	22882/22882	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:04%20GMT	https://www.jeffersonswheel.org/2014/two-halves-make-a-whole	www.jeffersonswheel.org/2014/two-halves-make-a-whole.html	(from https://www.jeffersonswheel.org/2014/09)
19:40:06	79250/79250	---M--	200	added ('OK')	image/png	etag:%2213592-504d98b4c48c0%22	https://www.jeffersonswheel.org/images/halfgatestable-small.png	www.jeffersonswheel.org/images/halfgatestable-small.png	(from https://www.jeffersonswheel.org/2014/09)
19:40:07	22028/22028	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:06%20GMT	https://www.jeffersonswheel.org/2014/congratulations-professor-huang	www.jeffersonswheel.org/2014/congratulations-professor-huang.html	(from https://www.jeffersonswheel.org/2014/09)
19:40:08	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.12e.delayed	(from https://www.jeffersonswheel.org/2014/05)
19:40:08	20113/20113	---M--	200	added ('OK')	image/jpeg	etag:%224e91-504d963e63980%22	https://www.jeffersonswheel.org/images/Huang-Yan-2014-09.jpg	www.jeffersonswheel.org/images/Huang-Yan-2014-09.jpg	(from https://www.jeffersonswheel.org/2014/09)
19:40:08	21900/21900	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:08%20GMT	https://www.jeffersonswheel.org/2014/ssoscan-automated-testing-of-web-applications-for-single-sign-on-vulnerabilities	www.jeffersonswheel.org/2014/ssoscan-automated-testing-of-web-applications-for-single-sign-on-vulnerabilities.html	(from https://www.jeffersonswheel.org/2014/05)
19:40:10	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.131.delayed	(from https://www.jeffersonswheel.org/2014/04)
19:40:10	22632/22632	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:09%20GMT	https://www.jeffersonswheel.org/2014/congratulations-samee-zahur	www.jeffersonswheel.org/2014/congratulations-samee-zahur.html	(from https://www.jeffersonswheel.org/2014/05)
19:40:11	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.133.delayed	(from https://www.jeffersonswheel.org/2014/02)
19:40:11	20865/20865	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:10%20GMT	https://www.jeffersonswheel.org/2014/congratulations-yuchen	www.jeffersonswheel.org/2014/congratulations-yuchen.html	(from https://www.jeffersonswheel.org/2014/04)
19:40:11	22347/22347	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:11%20GMT	https://www.jeffersonswheel.org/2014/multi-party-computation-in-2029	www.jeffersonswheel.org/2014/multi-party-computation-in-2029.html	(from https://www.jeffersonswheel.org/2014/02)
19:40:13	21243/21243	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:12%20GMT	https://www.jeffersonswheel.org/2014/dori-mic-and-the-universal-machine	www.jeffersonswheel.org/2014/dori-mic-and-the-universal-machine.html	(from https://www.jeffersonswheel.org/2014/02)
19:40:13	18923/18923	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Dec%202018%2000:40:13%20GMT	https://www.jeffersonswheel.org/2014/www.amazon.com/gp/product/1495944980	www.jeffersonswheel.org/2014/www.amazon.com/gp/product/1495944980	(from https://www.jeffersonswheel.org/2014/02)
19:40:14	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.137.delayed	(from https://www.jeffersonswheel.org/2014/01)
19:40:15	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.139.delayed	(from https://www.jeffersonswheel.org/2013/11)
19:40:15	20672/20672	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:14%20GMT	https://www.jeffersonswheel.org/2014/new-years-lunch	www.jeffersonswheel.org/2014/new-years-lunch.html	(from https://www.jeffersonswheel.org/2014/01)
19:40:16	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.13b.delayed	(from https://www.jeffersonswheel.org/2013/10)
19:40:16	25643/25643	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:15%20GMT	https://www.jeffersonswheel.org/2013/karsten-nohl-visits-uva	www.jeffersonswheel.org/2013/karsten-nohl-visits-uva.html	(from https://www.jeffersonswheel.org/2013/11)
19:40:17	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.13d.delayed	(from https://www.jeffersonswheel.org/2013/06)
19:40:17	22285/22285	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:16%20GMT	https://www.jeffersonswheel.org/2013/engineering-cryptosystems	www.jeffersonswheel.org/2013/engineering-cryptosystems.html	(from https://www.jeffersonswheel.org/2013/10)
19:40:17	22449/22449	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:17%20GMT	https://www.jeffersonswheel.org/2013/explicating-sdks	www.jeffersonswheel.org/2013/explicating-sdks.html	(from https://www.jeffersonswheel.org/2013/06)
19:40:19	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.140.delayed	(from https://www.jeffersonswheel.org/2013/05)
19:40:19	22218/22218	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:18%20GMT	https://www.jeffersonswheel.org/2013/symmetric-cut-and-choose	www.jeffersonswheel.org/2013/symmetric-cut-and-choose.html	(from https://www.jeffersonswheel.org/2013/06)
19:40:19	21263/21263	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:19%20GMT	https://www.jeffersonswheel.org/2013/congratulations-srg-graduates	www.jeffersonswheel.org/2013/congratulations-srg-graduates.html	(from https://www.jeffersonswheel.org/2013/05)
19:40:21	20943/20943	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:20%20GMT	https://www.jeffersonswheel.org/2013/stephen-colbert-on-jeffersons-wheel	www.jeffersonswheel.org/2013/stephen-colbert-on-jeffersons-wheel.html	(from https://www.jeffersonswheel.org/2013/05)
19:40:22	21543/21543	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:21%20GMT	https://www.jeffersonswheel.org/2013/congratulations-jonathan	www.jeffersonswheel.org/2013/congratulations-jonathan.html	(from https://www.jeffersonswheel.org/2013/05)
19:40:23	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.145.delayed	(from https://www.jeffersonswheel.org/2013/04)
19:40:23	21605/21605	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2000:40:22%20GMT	https://www.jeffersonswheel.org/2013/moocs-koocs-and-smoochs	www.jeffersonswheel.org/2013/moocs-koocs-and-smoochs.html	(from https://www.jeffersonswheel.org/2013/05)
